Navn;Stasjon;Tid(norsk normaltid);Lufttemperatur
Oslo - Blindern;SN18700;29.09.2025 16:00;13,5
Oslo - Blindern;SN18700;29.09.2025 17:00;12,8
Oslo - Blindern;SN18700;29.09.2025 18:00;11,4
Oslo - Blindern;SN18700;29.09.2025 19:00;10,8
Oslo - Blindern;SN18700;29.09.2025 20:00;10,9
Oslo - Blindern;SN18700;29.09.2025 21:00;10,9
Oslo - Blindern;SN18700;29.09.2025 22:00;10,6
Oslo - Blindern;SN18700;29.09.2025 23:00;10,4
Oslo - Blindern;SN18700;30.09.2025 00:00;10,5
Oslo - Blindern;SN18700;30.09.2025 01:00;10,4
Oslo - Blindern;SN18700;30.09.2025 02:00;10,2
Oslo - Blindern;SN18700;30.09.2025 03:00;9,9
Oslo - Blindern;SN18700;30.09.2025 04:00;9,7
Oslo - Blindern;SN18700;30.09.2025 05:00;9,5
Oslo - Blindern;SN18700;30.09.2025 06:00;9,2
Oslo - Blindern;SN18700;30.09.2025 07:00;8,9
Oslo - Blindern;SN18700;30.09.2025 08:00;8,8
Oslo - Blindern;SN18700;30.09.2025 09:00;9,4
Oslo - Blindern;SN18700;30.09.2025 10:00;10,8
Oslo - Blindern;SN18700;30.09.2025 11:00;12
Oslo - Blindern;SN18700;30.09.2025 12:00;11,9
Oslo - Blindern;SN18700;30.09.2025 13:00;12,5
Oslo - Blindern;SN18700;30.09.2025 14:00;12
Oslo - Blindern;SN18700;30.09.2025 15:00;12
Oslo - Blindern;SN18700;30.09.2025 16:00;11,7
Oslo - Blindern;SN18700;30.09.2025 17:00;11,1
Oslo - Blindern;SN18700;30.09.2025 18:00;10,5
Oslo - Blindern;SN18700;30.09.2025 19:00;10
Oslo - Blindern;SN18700;30.09.2025 20:00;9,4
Oslo - Blindern;SN18700;30.09.2025 21:00;8,4
Oslo - Blindern;SN18700;30.09.2025 22:00;8,3
Oslo - Blindern;SN18700;30.09.2025 23:00;8
Oslo - Blindern;SN18700;01.10.2025 00:00;7,3
Oslo - Blindern;SN18700;01.10.2025 01:00;6,4
Oslo - Blindern;SN18700;01.10.2025 02:00;6,2
Oslo - Blindern;SN18700;01.10.2025 03:00;6
Oslo - Blindern;SN18700;01.10.2025 04:00;6,8
Oslo - Blindern;SN18700;01.10.2025 05:00;6,8
Oslo - Blindern;SN18700;01.10.2025 06:00;7,1
Oslo - Blindern;SN18700;01.10.2025 07:00;7,3
Oslo - Blindern;SN18700;01.10.2025 08:00;7,3
Oslo - Blindern;SN18700;01.10.2025 09:00;7,6
Oslo - Blindern;SN18700;01.10.2025 10:00;8,4
Oslo - Blindern;SN18700;01.10.2025 11:00;8,9
Oslo - Blindern;SN18700;01.10.2025 12:00;9,2
Oslo - Blindern;SN18700;01.10.2025 13:00;10,1
Oslo - Blindern;SN18700;01.10.2025 14:00;10,4
Oslo - Blindern;SN18700;01.10.2025 15:00;10,6
Oslo - Blindern;SN18700;01.10.2025 16:00;10,2
Oslo - Blindern;SN18700;01.10.2025 17:00;9,9
Oslo - Blindern;SN18700;01.10.2025 18:00;9,3
Oslo - Blindern;SN18700;01.10.2025 19:00;9,3
Oslo - Blindern;SN18700;01.10.2025 20:00;9,3
Oslo - Blindern;SN18700;01.10.2025 21:00;9,4
Oslo - Blindern;SN18700;01.10.2025 22:00;9,2
Oslo - Blindern;SN18700;01.10.2025 23:00;9
Oslo - Blindern;SN18700;02.10.2025 00:00;9,1
Oslo - Blindern;SN18700;02.10.2025 01:00;8,8
Oslo - Blindern;SN18700;02.10.2025 02:00;8,5
Oslo - Blindern;SN18700;02.10.2025 03:00;8,5
Oslo - Blindern;SN18700;02.10.2025 04:00;8,3
Oslo - Blindern;SN18700;02.10.2025 05:00;8,4
Oslo - Blindern;SN18700;02.10.2025 06:00;8,3
Oslo - Blindern;SN18700;02.10.2025 07:00;8,5
Oslo - Blindern;SN18700;02.10.2025 08:00;8,9
Oslo - Blindern;SN18700;02.10.2025 09:00;9,1
Oslo - Blindern;SN18700;02.10.2025 10:00;11,6
Oslo - Blindern;SN18700;02.10.2025 11:00;11,9
Oslo - Blindern;SN18700;02.10.2025 12:00;12
Oslo - Blindern;SN18700;02.10.2025 13:00;12,8
Oslo - Blindern;SN18700;02.10.2025 14:00;12,8
Oslo - Blindern;SN18700;02.10.2025 15:00;12,3
Oslo - Blindern;SN18700;02.10.2025 16:00;12
Oslo - Blindern;SN18700;02.10.2025 17:00;11,7
Oslo - Blindern;SN18700;02.10.2025 18:00;11,5
Oslo - Blindern;SN18700;02.10.2025 19:00;11,1
Oslo - Blindern;SN18700;02.10.2025 20:00;10,9
Oslo - Blindern;SN18700;02.10.2025 21:00;10,7
Oslo - Blindern;SN18700;02.10.2025 22:00;10,3
Oslo - Blindern;SN18700;02.10.2025 23:00;10,5
Oslo - Blindern;SN18700;03.10.2025 00:00;10,5
Oslo - Blindern;SN18700;03.10.2025 01:00;10,6
Oslo - Blindern;SN18700;03.10.2025 02:00;10,3
Oslo - Blindern;SN18700;03.10.2025 03:00;9,9
Oslo - Blindern;SN18700;03.10.2025 04:00;9,7
Oslo - Blindern;SN18700;03.10.2025 05:00;9,7
Oslo - Blindern;SN18700;03.10.2025 06:00;9,7
Oslo - Blindern;SN18700;03.10.2025 07:00;8,9
Oslo - Blindern;SN18700;03.10.2025 08:00;9,8
Oslo - Blindern;SN18700;03.10.2025 09:00;10,8
Oslo - Blindern;SN18700;03.10.2025 10:00;10,7
Oslo - Blindern;SN18700;03.10.2025 11:00;10,7
Oslo - Blindern;SN18700;03.10.2025 12:00;11,9
Oslo - Blindern;SN18700;03.10.2025 13:00;12,5
Oslo - Blindern;SN18700;03.10.2025 14:00;12,7
Oslo - Blindern;SN18700;03.10.2025 15:00;12,6
Oslo - Blindern;SN18700;03.10.2025 16:00;12,2
Oslo - Blindern;SN18700;03.10.2025 17:00;11,8
Oslo - Blindern;SN18700;03.10.2025 18:00;11,5
Oslo - Blindern;SN18700;03.10.2025 19:00;10,9
Oslo - Blindern;SN18700;03.10.2025 20:00;10,7
Oslo - Blindern;SN18700;03.10.2025 21:00;10,5
Oslo - Blindern;SN18700;03.10.2025 22:00;10,1
Oslo - Blindern;SN18700;03.10.2025 23:00;9,8
Oslo - Blindern;SN18700;04.10.2025 00:00;9,5
Oslo - Blindern;SN18700;04.10.2025 01:00;9,4
Oslo - Blindern;SN18700;04.10.2025 02:00;9,4
Oslo - Blindern;SN18700;04.10.2025 03:00;9,1
Oslo - Blindern;SN18700;04.10.2025 04:00;9,1
Oslo - Blindern;SN18700;04.10.2025 05:00;7,9
Oslo - Blindern;SN18700;04.10.2025 06:00;7,1
Oslo - Blindern;SN18700;04.10.2025 07:00;6,5
Oslo - Blindern;SN18700;04.10.2025 08:00;6,4
Oslo - Blindern;SN18700;04.10.2025 09:00;6,4
Oslo - Blindern;SN18700;04.10.2025 10:00;6,7
Oslo - Blindern;SN18700;04.10.2025 11:00;7
Oslo - Blindern;SN18700;04.10.2025 12:00;7,4
Oslo - Blindern;SN18700;04.10.2025 13:00;7,3
Oslo - Blindern;SN18700;04.10.2025 14:00;7,5
Oslo - Blindern;SN18700;04.10.2025 15:00;7,5
Oslo - Blindern;SN18700;04.10.2025 16:00;7,9
Oslo - Blindern;SN18700;04.10.2025 17:00;8,3
Oslo - Blindern;SN18700;04.10.2025 18:00;8,1
Oslo - Blindern;SN18700;04.10.2025 19:00;8,2
Oslo - Blindern;SN18700;04.10.2025 20:00;8,5
Oslo - Blindern;SN18700;04.10.2025 21:00;8,5
Oslo - Blindern;SN18700;04.10.2025 22:00;8,7
Oslo - Blindern;SN18700;04.10.2025 23:00;8,9
Oslo - Blindern;SN18700;05.10.2025 00:00;8,8
Oslo - Blindern;SN18700;05.10.2025 01:00;8,8
Oslo - Blindern;SN18700;05.10.2025 02:00;9,1
Oslo - Blindern;SN18700;05.10.2025 03:00;9,1
Oslo - Blindern;SN18700;05.10.2025 04:00;9,1
Oslo - Blindern;SN18700;05.10.2025 05:00;9,2
Oslo - Blindern;SN18700;05.10.2025 06:00;9,3
Oslo - Blindern;SN18700;05.10.2025 07:00;9,3
Oslo - Blindern;SN18700;05.10.2025 08:00;9,4
Oslo - Blindern;SN18700;05.10.2025 09:00;9,6
Oslo - Blindern;SN18700;05.10.2025 10:00;10,6
Oslo - Blindern;SN18700;05.10.2025 11:00;11,5
Oslo - Blindern;SN18700;05.10.2025 12:00;12,1
Oslo - Blindern;SN18700;05.10.2025 13:00;12
Oslo - Blindern;SN18700;05.10.2025 14:00;11,9
Oslo - Blindern;SN18700;05.10.2025 15:00;11,5
Oslo - Blindern;SN18700;05.10.2025 16:00;11,8
Oslo - Blindern;SN18700;05.10.2025 17:00;11,5
Oslo - Blindern;SN18700;05.10.2025 18:00;11,2
Oslo - Blindern;SN18700;05.10.2025 19:00;11,2
Oslo - Blindern;SN18700;05.10.2025 20:00;10,8
Oslo - Blindern;SN18700;05.10.2025 21:00;10,2
Oslo - Blindern;SN18700;05.10.2025 22:00;10,5
Oslo - Blindern;SN18700;05.10.2025 23:00;9,6
Oslo - Blindern;SN18700;06.10.2025 00:00;8,2
Oslo - Blindern;SN18700;06.10.2025 01:00;7,2
Oslo - Blindern;SN18700;06.10.2025 02:00;7,4
Oslo - Blindern;SN18700;06.10.2025 03:00;7
Oslo - Blindern;SN18700;06.10.2025 04:00;7,6
Oslo - Blindern;SN18700;06.10.2025 05:00;7
Oslo - Blindern;SN18700;06.10.2025 06:00;7,1
Oslo - Blindern;SN18700;06.10.2025 07:00;6,7
Oslo - Blindern;SN18700;06.10.2025 08:00;8,3
Oslo - Blindern;SN18700;06.10.2025 09:00;9,8
Oslo - Blindern;SN18700;06.10.2025 10:00;11,3
Oslo - Blindern;SN18700;06.10.2025 11:00;11,5
Oslo - Blindern;SN18700;06.10.2025 12:00;12,3
Oslo - Blindern;SN18700;06.10.2025 13:00;12,5
Oslo - Blindern;SN18700;06.10.2025 14:00;12,5
Oslo - Blindern;SN18700;06.10.2025 15:00;12,6
Oslo - Blindern;SN18700;06.10.2025 16:00;11,6
Oslo - Blindern;SN18700;06.10.2025 17:00;10,8
Oslo - Blindern;SN18700;06.10.2025 18:00;10,4
Oslo - Blindern;SN18700;06.10.2025 19:00;10,7
Oslo - Blindern;SN18700;06.10.2025 20:00;10,7
Oslo - Blindern;SN18700;06.10.2025 21:00;10,3
Oslo - Blindern;SN18700;06.10.2025 22:00;10,2
Oslo - Blindern;SN18700;06.10.2025 23:00;10,1
Oslo - Blindern;SN18700;07.10.2025 00:00;10,2
Oslo - Blindern;SN18700;07.10.2025 01:00;10,1
Oslo - Blindern;SN18700;07.10.2025 02:00;9,8
Oslo - Blindern;SN18700;07.10.2025 03:00;9,8
Oslo - Blindern;SN18700;07.10.2025 04:00;9,7
Oslo - Blindern;SN18700;07.10.2025 05:00;10
Oslo - Blindern;SN18700;07.10.2025 06:00;10,2
Oslo - Blindern;SN18700;07.10.2025 07:00;10,3
Oslo - Blindern;SN18700;07.10.2025 08:00;10,6
Oslo - Blindern;SN18700;07.10.2025 09:00;10,9
Oslo - Blindern;SN18700;07.10.2025 10:00;11,1
Oslo - Blindern;SN18700;07.10.2025 11:00;11,2
Oslo - Blindern;SN18700;07.10.2025 12:00;11,8
Oslo - Blindern;SN18700;07.10.2025 13:00;12,5
Oslo - Blindern;SN18700;07.10.2025 14:00;13,4
Oslo - Blindern;SN18700;07.10.2025 15:00;13,3
Oslo - Blindern;SN18700;07.10.2025 16:00;13,2
Oslo - Blindern;SN18700;07.10.2025 17:00;13,1
Oslo - Blindern;SN18700;07.10.2025 18:00;13,1
Oslo - Blindern;SN18700;07.10.2025 19:00;13,1
Oslo - Blindern;SN18700;07.10.2025 20:00;13,2
Oslo - Blindern;SN18700;07.10.2025 21:00;13
Oslo - Blindern;SN18700;07.10.2025 22:00;12,8
Oslo - Blindern;SN18700;07.10.2025 23:00;12,5
Oslo - Blindern;SN18700;08.10.2025 00:00;12,1
Oslo - Blindern;SN18700;08.10.2025 01:00;11,8
Oslo - Blindern;SN18700;08.10.2025 02:00;11,5
Oslo - Blindern;SN18700;08.10.2025 03:00;10,8
Oslo - Blindern;SN18700;08.10.2025 04:00;10,7
Oslo - Blindern;SN18700;08.10.2025 05:00;10,3
Oslo - Blindern;SN18700;08.10.2025 06:00;9,5
Oslo - Blindern;SN18700;08.10.2025 07:00;8,3
Oslo - Blindern;SN18700;08.10.2025 08:00;8,4
Oslo - Blindern;SN18700;08.10.2025 09:00;10,3
Oslo - Blindern;SN18700;08.10.2025 10:00;11,3
Oslo - Blindern;SN18700;08.10.2025 11:00;13,2
Oslo - Blindern;SN18700;08.10.2025 12:00;14,1
Oslo - Blindern;SN18700;08.10.2025 13:00;14,5
Oslo - Blindern;SN18700;08.10.2025 14:00;13,5
Oslo - Blindern;SN18700;08.10.2025 15:00;13,8
Oslo - Blindern;SN18700;08.10.2025 16:00;13,2
Oslo - Blindern;SN18700;08.10.2025 17:00;11,7
Oslo - Blindern;SN18700;08.10.2025 18:00;10,8
Oslo - Blindern;SN18700;08.10.2025 19:00;10,1
Oslo - Blindern;SN18700;08.10.2025 20:00;8,9
Oslo - Blindern;SN18700;08.10.2025 21:00;7,7
Oslo - Blindern;SN18700;08.10.2025 22:00;6,5
Oslo - Blindern;SN18700;08.10.2025 23:00;6,2
Oslo - Blindern;SN18700;09.10.2025 00:00;5,2
Oslo - Blindern;SN18700;09.10.2025 01:00;4,7
Oslo - Blindern;SN18700;09.10.2025 02:00;4,8
Oslo - Blindern;SN18700;09.10.2025 03:00;4,9
Oslo - Blindern;SN18700;09.10.2025 04:00;5
Oslo - Blindern;SN18700;09.10.2025 05:00;5,2
Oslo - Blindern;SN18700;09.10.2025 06:00;5,5
Oslo - Blindern;SN18700;09.10.2025 07:00;5,9
Oslo - Blindern;SN18700;09.10.2025 08:00;6,6
Oslo - Blindern;SN18700;09.10.2025 09:00;7,3
Oslo - Blindern;SN18700;09.10.2025 10:00;7,8
Oslo - Blindern;SN18700;09.10.2025 11:00;8,7
Oslo - Blindern;SN18700;09.10.2025 12:00;9,7
Oslo - Blindern;SN18700;09.10.2025 13:00;11,7
Oslo - Blindern;SN18700;09.10.2025 14:00;12,5
Oslo - Blindern;SN18700;09.10.2025 15:00;13,7
Oslo - Blindern;SN18700;09.10.2025 16:00;13,3
Oslo - Blindern;SN18700;09.10.2025 17:00;12,5
Oslo - Blindern;SN18700;09.10.2025 18:00;9,9
Oslo - Blindern;SN18700;09.10.2025 19:00;8,5
Oslo - Blindern;SN18700;09.10.2025 20:00;7,7
Oslo - Blindern;SN18700;09.10.2025 21:00;7
Oslo - Blindern;SN18700;09.10.2025 22:00;6
Oslo - Blindern;SN18700;09.10.2025 23:00;4,7
Oslo - Blindern;SN18700;10.10.2025 00:00;5,9
Oslo - Blindern;SN18700;10.10.2025 01:00;4,8
Oslo - Blindern;SN18700;10.10.2025 02:00;4,3
Oslo - Blindern;SN18700;10.10.2025 03:00;3,8
Oslo - Blindern;SN18700;10.10.2025 04:00;3,5
Oslo - Blindern;SN18700;10.10.2025 05:00;4,6
Oslo - Blindern;SN18700;10.10.2025 06:00;4,8
Oslo - Blindern;SN18700;10.10.2025 07:00;4,9
Oslo - Blindern;SN18700;10.10.2025 08:00;6,3
Oslo - Blindern;SN18700;10.10.2025 09:00;7,9
Oslo - Blindern;SN18700;10.10.2025 10:00;9,2
Oslo - Blindern;SN18700;10.10.2025 11:00;11,1
Oslo - Blindern;SN18700;10.10.2025 12:00;12,1
Oslo - Blindern;SN18700;10.10.2025 13:00;12,6
Oslo - Blindern;SN18700;10.10.2025 14:00;12,7
Oslo - Blindern;SN18700;10.10.2025 15:00;13,7
Oslo - Blindern;SN18700;10.10.2025 16:00;13,4
Oslo - Blindern;SN18700;10.10.2025 17:00;13,7
Oslo - Blindern;SN18700;10.10.2025 18:00;14,5
Oslo - Blindern;SN18700;10.10.2025 19:00;13,8
Oslo - Blindern;SN18700;10.10.2025 20:00;13,2
Oslo - Blindern;SN18700;10.10.2025 21:00;12,5
Oslo - Blindern;SN18700;10.10.2025 22:00;12,7
Oslo - Blindern;SN18700;10.10.2025 23:00;12,4
Oslo - Blindern;SN18700;11.10.2025 00:00;12,6
Oslo - Blindern;SN18700;11.10.2025 01:00;12,1
Oslo - Blindern;SN18700;11.10.2025 02:00;12,3
Oslo - Blindern;SN18700;11.10.2025 03:00;12,3
Oslo - Blindern;SN18700;11.10.2025 04:00;13
Oslo - Blindern;SN18700;11.10.2025 05:00;12,2
Oslo - Blindern;SN18700;11.10.2025 06:00;10,8
Oslo - Blindern;SN18700;11.10.2025 07:00;10,5
Oslo - Blindern;SN18700;11.10.2025 08:00;12,1
Oslo - Blindern;SN18700;11.10.2025 09:00;11,6
Oslo - Blindern;SN18700;11.10.2025 10:00;14,6
Oslo - Blindern;SN18700;11.10.2025 11:00;14,4
Oslo - Blindern;SN18700;11.10.2025 12:00;15,7
Oslo - Blindern;SN18700;11.10.2025 13:00;15,5
Oslo - Blindern;SN18700;11.10.2025 14:00;15,8
Oslo - Blindern;SN18700;11.10.2025 15:00;16,2
Oslo - Blindern;SN18700;11.10.2025 16:00;15,3
Oslo - Blindern;SN18700;11.10.2025 17:00;14,7
Oslo - Blindern;SN18700;11.10.2025 18:00;13,6
Oslo - Blindern;SN18700;11.10.2025 19:00;11,6
Oslo - Blindern;SN18700;11.10.2025 20:00;11,8
Oslo - Blindern;SN18700;11.10.2025 21:00;14,3
Oslo - Blindern;SN18700;11.10.2025 22:00;14,2
Oslo - Blindern;SN18700;11.10.2025 23:00;14,4
Oslo - Blindern;SN18700;12.10.2025 00:00;14,7
Oslo - Blindern;SN18700;12.10.2025 01:00;14,5
Oslo - Blindern;SN18700;12.10.2025 02:00;14,6
Oslo - Blindern;SN18700;12.10.2025 03:00;14,2
Oslo - Blindern;SN18700;12.10.2025 04:00;13,4
Oslo - Blindern;SN18700;12.10.2025 05:00;11,4
Oslo - Blindern;SN18700;12.10.2025 06:00;10,2
Oslo - Blindern;SN18700;12.10.2025 07:00;9,1
Oslo - Blindern;SN18700;12.10.2025 08:00;9,3
Oslo - Blindern;SN18700;12.10.2025 09:00;10,2
Oslo - Blindern;SN18700;12.10.2025 10:00;12,1
Oslo - Blindern;SN18700;12.10.2025 11:00;13
Oslo - Blindern;SN18700;12.10.2025 12:00;11,7
Oslo - Blindern;SN18700;12.10.2025 13:00;12,9
Oslo - Blindern;SN18700;12.10.2025 14:00;13,8
Oslo - Blindern;SN18700;12.10.2025 15:00;12,9
Oslo - Blindern;SN18700;12.10.2025 16:00;11,8
Oslo - Blindern;SN18700;12.10.2025 17:00;10,2
Oslo - Blindern;SN18700;12.10.2025 18:00;7
Oslo - Blindern;SN18700;12.10.2025 19:00;6,2
Oslo - Blindern;SN18700;12.10.2025 20:00;6,6
Oslo - Blindern;SN18700;12.10.2025 21:00;5,2
Oslo - Blindern;SN18700;12.10.2025 22:00;5,5
Oslo - Blindern;SN18700;12.10.2025 23:00;5,8
Oslo - Blindern;SN18700;13.10.2025 00:00;4,5
Oslo - Blindern;SN18700;13.10.2025 01:00;4,6
Oslo - Blindern;SN18700;13.10.2025 02:00;5
Oslo - Blindern;SN18700;13.10.2025 03:00;5,3
Oslo - Blindern;SN18700;13.10.2025 04:00;4,9
Oslo - Blindern;SN18700;13.10.2025 05:00;5,1
Oslo - Blindern;SN18700;13.10.2025 06:00;5
Oslo - Blindern;SN18700;13.10.2025 07:00;4,9
Oslo - Blindern;SN18700;13.10.2025 08:00;5,8
Oslo - Blindern;SN18700;13.10.2025 09:00;6,5
Oslo - Blindern;SN18700;13.10.2025 10:00;7,3
Oslo - Blindern;SN18700;13.10.2025 11:00;8,3
Oslo - Blindern;SN18700;13.10.2025 12:00;8,7
Oslo - Blindern;SN18700;13.10.2025 13:00;9,3
Oslo - Blindern;SN18700;13.10.2025 14:00;10,5
Oslo - Blindern;SN18700;13.10.2025 15:00;10,2
Oslo - Blindern;SN18700;13.10.2025 16:00;10
Oslo - Blindern;SN18700;13.10.2025 17:00;9,7
Oslo - Blindern;SN18700;13.10.2025 18:00;9,6
Oslo - Blindern;SN18700;13.10.2025 19:00;9,4
Oslo - Blindern;SN18700;13.10.2025 20:00;8,8
Oslo - Blindern;SN18700;13.10.2025 21:00;8,5
Oslo - Blindern;SN18700;13.10.2025 22:00;8
Oslo - Blindern;SN18700;13.10.2025 23:00;8,1
Oslo - Blindern;SN18700;14.10.2025 00:00;8,5
Oslo - Blindern;SN18700;14.10.2025 01:00;8,3
Oslo - Blindern;SN18700;14.10.2025 02:00;8,3
Oslo - Blindern;SN18700;14.10.2025 03:00;8,4
Oslo - Blindern;SN18700;14.10.2025 04:00;8,2
Oslo - Blindern;SN18700;14.10.2025 05:00;8,1
Oslo - Blindern;SN18700;14.10.2025 06:00;8,5
Oslo - Blindern;SN18700;14.10.2025 07:00;8
Oslo - Blindern;SN18700;14.10.2025 08:00;8,4
Oslo - Blindern;SN18700;14.10.2025 09:00;11,3
Oslo - Blindern;SN18700;14.10.2025 10:00;12,8
Oslo - Blindern;SN18700;14.10.2025 11:00;14,2
Oslo - Blindern;SN18700;14.10.2025 12:00;14,1
Oslo - Blindern;SN18700;14.10.2025 13:00;14,5
Oslo - Blindern;SN18700;14.10.2025 14:00;15,5
Oslo - Blindern;SN18700;14.10.2025 15:00;15,6
Oslo - Blindern;SN18700;14.10.2025 16:00;13,9
Oslo - Blindern;SN18700;14.10.2025 17:00;12,4
Oslo - Blindern;SN18700;14.10.2025 18:00;10,4
Oslo - Blindern;SN18700;14.10.2025 19:00;9,6
Oslo - Blindern;SN18700;14.10.2025 20:00;8,5
Oslo - Blindern;SN18700;14.10.2025 21:00;8,2
Oslo - Blindern;SN18700;14.10.2025 22:00;8
Oslo - Blindern;SN18700;14.10.2025 23:00;7,2
Oslo - Blindern;SN18700;15.10.2025 00:00;6,6
Oslo - Blindern;SN18700;15.10.2025 01:00;6,1
Oslo - Blindern;SN18700;15.10.2025 02:00;5,9
Oslo - Blindern;SN18700;15.10.2025 03:00;5,4
Oslo - Blindern;SN18700;15.10.2025 04:00;5,5
Oslo - Blindern;SN18700;15.10.2025 05:00;4,8
Oslo - Blindern;SN18700;15.10.2025 06:00;4,5
Oslo - Blindern;SN18700;15.10.2025 07:00;4,3
Oslo - Blindern;SN18700;15.10.2025 08:00;5,5
Oslo - Blindern;SN18700;15.10.2025 09:00;6,4
Oslo - Blindern;SN18700;15.10.2025 10:00;8,5
Oslo - Blindern;SN18700;15.10.2025 11:00;10,9
Oslo - Blindern;SN18700;15.10.2025 12:00;12,3
Oslo - Blindern;SN18700;15.10.2025 13:00;13,6
Oslo - Blindern;SN18700;15.10.2025 14:00;13,9
Oslo - Blindern;SN18700;15.10.2025 15:00;15,4
Oslo - Blindern;SN18700;15.10.2025 16:00;14,2
Oslo - Blindern;SN18700;15.10.2025 17:00;11,8
Oslo - Blindern;SN18700;15.10.2025 18:00;8,6
Oslo - Blindern;SN18700;15.10.2025 19:00;7,3
Oslo - Blindern;SN18700;15.10.2025 20:00;6,2
Oslo - Blindern;SN18700;15.10.2025 21:00;5,7
Oslo - Blindern;SN18700;15.10.2025 22:00;5,6
Oslo - Blindern;SN18700;15.10.2025 23:00;5,5
Oslo - Blindern;SN18700;16.10.2025 00:00;4,9
Oslo - Blindern;SN18700;16.10.2025 01:00;3,9
Oslo - Blindern;SN18700;16.10.2025 02:00;4,3
Oslo - Blindern;SN18700;16.10.2025 03:00;3,9
Oslo - Blindern;SN18700;16.10.2025 04:00;4,2
Oslo - Blindern;SN18700;16.10.2025 05:00;5,1
Oslo - Blindern;SN18700;16.10.2025 06:00;10,7
Oslo - Blindern;SN18700;16.10.2025 07:00;8,9
Oslo - Blindern;SN18700;16.10.2025 08:00;7,9
Oslo - Blindern;SN18700;16.10.2025 09:00;10,7
Oslo - Blindern;SN18700;16.10.2025 10:00;12,6
Oslo - Blindern;SN18700;16.10.2025 11:00;12,5
Oslo - Blindern;SN18700;16.10.2025 12:00;11,2
Oslo - Blindern;SN18700;16.10.2025 13:00;9
Oslo - Blindern;SN18700;16.10.2025 14:00;8,1
Oslo - Blindern;SN18700;16.10.2025 15:00;7,7
Oslo - Blindern;SN18700;16.10.2025 16:00;8,4
Oslo - Blindern;SN18700;16.10.2025 17:00;7,6
Oslo - Blindern;SN18700;16.10.2025 18:00;7,3
Oslo - Blindern;SN18700;16.10.2025 19:00;5,9
Oslo - Blindern;SN18700;16.10.2025 20:00;6
Oslo - Blindern;SN18700;16.10.2025 21:00;5,7
Oslo - Blindern;SN18700;16.10.2025 22:00;5,3
Oslo - Blindern;SN18700;16.10.2025 23:00;5
Oslo - Blindern;SN18700;17.10.2025 00:00;2,6
Oslo - Blindern;SN18700;17.10.2025 01:00;1,5
Oslo - Blindern;SN18700;17.10.2025 02:00;1
Oslo - Blindern;SN18700;17.10.2025 03:00;1,9
Oslo - Blindern;SN18700;17.10.2025 04:00;1,7
Oslo - Blindern;SN18700;17.10.2025 05:00;2,2
Oslo - Blindern;SN18700;17.10.2025 06:00;2,3
Oslo - Blindern;SN18700;17.10.2025 07:00;2,4
Oslo - Blindern;SN18700;17.10.2025 08:00;2,6
Oslo - Blindern;SN18700;17.10.2025 09:00;5,5
Oslo - Blindern;SN18700;17.10.2025 10:00;6,8
Oslo - Blindern;SN18700;17.10.2025 11:00;7,7
Oslo - Blindern;SN18700;17.10.2025 12:00;7,9
Oslo - Blindern;SN18700;17.10.2025 13:00;8,2
Oslo - Blindern;SN18700;17.10.2025 14:00;8,1
Oslo - Blindern;SN18700;17.10.2025 15:00;8,6
Oslo - Blindern;SN18700;17.10.2025 16:00;7,8
Oslo - Blindern;SN18700;17.10.2025 17:00;5,9
Oslo - Blindern;SN18700;17.10.2025 18:00;4,1
Oslo - Blindern;SN18700;17.10.2025 19:00;2,8
Oslo - Blindern;SN18700;17.10.2025 20:00;2,1
Oslo - Blindern;SN18700;17.10.2025 21:00;0,9
Oslo - Blindern;SN18700;17.10.2025 22:00;0,9
Oslo - Blindern;SN18700;17.10.2025 23:00;1,7
Oslo - Blindern;SN18700;18.10.2025 00:00;0,3
Oslo - Blindern;SN18700;18.10.2025 01:00;0,3
Oslo - Blindern;SN18700;18.10.2025 02:00;-0,1
Oslo - Blindern;SN18700;18.10.2025 03:00;-0,6
Oslo - Blindern;SN18700;18.10.2025 04:00;-1,8
Oslo - Blindern;SN18700;18.10.2025 05:00;-1,4
Oslo - Blindern;SN18700;18.10.2025 06:00;-1,7
Oslo - Blindern;SN18700;18.10.2025 07:00;-2,3
Oslo - Blindern;SN18700;18.10.2025 08:00;-1,2
Oslo - Blindern;SN18700;18.10.2025 09:00;1,2
Oslo - Blindern;SN18700;18.10.2025 10:00;2,3
Oslo - Blindern;SN18700;18.10.2025 11:00;5,3
Oslo - Blindern;SN18700;18.10.2025 12:00;6,6
Oslo - Blindern;SN18700;18.10.2025 13:00;8
Oslo - Blindern;SN18700;18.10.2025 14:00;7,6
Oslo - Blindern;SN18700;18.10.2025 15:00;7,6
Oslo - Blindern;SN18700;18.10.2025 16:00;5,6
Oslo - Blindern;SN18700;18.10.2025 17:00;5,1
Oslo - Blindern;SN18700;18.10.2025 18:00;2,3
Oslo - Blindern;SN18700;18.10.2025 19:00;1,5
Oslo - Blindern;SN18700;18.10.2025 20:00;1,6
Oslo - Blindern;SN18700;18.10.2025 21:00;1
Oslo - Blindern;SN18700;18.10.2025 22:00;0,6
Oslo - Blindern;SN18700;18.10.2025 23:00;0,2
Oslo - Blindern;SN18700;19.10.2025 00:00;-0,4
Oslo - Blindern;SN18700;19.10.2025 01:00;-0,6
Oslo - Blindern;SN18700;19.10.2025 02:00;-0,7
